Message_Name,Clickthrough__Date,URL
13944_f1_ROAR Day - Launch (RIT Athletics),11/1/2024 10:53,https://www.rit.edu/alumni/update?utm_source=email&utm_medium=blackbaud&utm_campaign=uadv-uyi&utm_content=adv-footer
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:38,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:50,https://give.rit.edu/pages/roar-day-social-media-toolkit?utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:49,http://tigers.rit.edu/site/MessageViewer?em_id=18442.0&dlv_id=24300
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:51,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 22:36,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18428.0&dlv_id=24296
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:03,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:03,http://tigers.rit.edu/site/MessageViewer?em_id=18443.0&dlv_id=24301
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 19:43,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:08,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:31,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:28,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:18,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:34,https://www.rit.edu/
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:05,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13953_f1_ROAR Day - Launch (RIT Greeks),10/31/2024 13:41,https://give.rit.edu/campaigns/52069/donations/new?designation=GreekStudentLifeFund&a=8621253&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=greek
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:33,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 15:13,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:49,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:06,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:38,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 13:45,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 13:45,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:49,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 13:37,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:45,http://tigers.rit.edu/site/MessageViewer?em_id=18426.0&dlv_id=24294
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:19,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:02,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),11/2/2024 11:05,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:50,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:29,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:29,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 20:24,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 13:08,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:54,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 13:06,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:46,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:46,http://tigers.rit.edu/site/MessageViewer?em_id=18442.0&dlv_id=24300
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:31,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 14:29,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 16:14,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:14,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:31,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 13:53,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 13:21,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13938_f1_ROAR Day - Launch (Sentinel Society),10/31/2024 13:18,https://give.rit.edu/pages/roar-day-social-media-toolkit?utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=sentinel
13938_f1_ROAR Day - Launch (Sentinel Society),11/1/2024 9:08,https://give.rit.edu/pages/roar-day-social-media-toolkit?utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=sentinel
13938_f1_ROAR Day - Launch (Sentinel Society),10/31/2024 13:01,http://give.rit.edu/roar-day-2024/?a=8900109&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=sentinel
13938_f1_ROAR Day - Launch (Sentinel Society),10/31/2024 14:09,http://give.rit.edu/roar-day-2024/?a=8900109&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=sentinel
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 19:33,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 19:33,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13941_f1_ROAR Day - Launch (RIT Alumni),11/1/2024 13:31,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:29,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 16:05,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:55,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:14,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13944_f1_ROAR Day - Launch (RIT Athletics),11/1/2024 0:37,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:46,http://tigers.rit.edu/site/MessageViewer?em_id=18442.0&dlv_id=24300
13938_f1_ROAR Day - Launch (Sentinel Society),10/31/2024 12:16,http://give.rit.edu/roar-day-2024/?a=8900109&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=sentinel
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:01,http://tigers.rit.edu/site/MessageViewer?em_id=18443.0&dlv_id=24301
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 21:56,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:01,http://tigers.rit.edu/site/MessageViewer?em_id=18443.0&dlv_id=24301
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 13:03,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 16:06,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 14:10,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:44,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 19:08,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:31,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:04,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:39,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 15:33,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:01,http://tigers.rit.edu/site/MessageViewer?em_id=18443.0&dlv_id=24301
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 21:53,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 21:56,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13953_f1_ROAR Day - Launch (RIT Greeks),10/31/2024 13:05,https://give.rit.edu/campaigns/52069/donations/new?designation=GreekStudentLifeFund&a=8621253&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=greek
13938_f1_ROAR Day - Launch (Sentinel Society),10/31/2024 13:11,http://give.rit.edu/roar-day-2024/?a=8900109&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=sentinel
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:46,http://tigers.rit.edu/site/MessageViewer?em_id=18442.0&dlv_id=24300
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 13:24,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 13:14,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:15,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:13,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 16:25,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:54,https://www.rit.edu/
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:24,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 14:36,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:35,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 16:36,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:10,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13938_f1_ROAR Day - Launch (Sentinel Society),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18425.0&dlv_id=24293
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 18:13,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:20,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 14:54,http://tigers.rit.edu/site/MessageViewer?em_id=18443.0&dlv_id=24301
13941_f1_ROAR Day - Launch (RIT Alumni),11/1/2024 6:25,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:29,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:16,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:47,http://tigers.rit.edu/site/MessageViewer?em_id=18442.0&dlv_id=24300
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 20:26,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:20,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 16:16,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 14:11,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 17:32,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 16:56,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 16:26,https://www.rit.edu/alumni/update?utm_source=email&utm_medium=blackbaud&utm_campaign=uadv-uyi&utm_content=adv-footer
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18426.0&dlv_id=24294
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:15,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),11/3/2024 13:56,https://www.rit.edu/alumni/update?utm_source=email&utm_medium=blackbaud&utm_campaign=uadv-uyi&utm_content=adv-footer
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 13:14,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 20:14,http://tigers.rit.edu/site/MessageViewer?em_id=18426.0&dlv_id=24294
13941_f1_ROAR Day - Launch (RIT Alumni),11/1/2024 7:47,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 13:38,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:02,http://tigers.rit.edu/site/MessageViewer?em_id=18428.0&dlv_id=24296
13938_f1_ROAR Day - Launch (Sentinel Society),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18425.0&dlv_id=24293
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18428.0&dlv_id=24296
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 14:09,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),11/1/2024 8:36,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 13:11,https://www.facebook.com/RIThealthsci
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 13:45,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:04,http://tigers.rit.edu/site/MessageViewer?em_id=18426.0&dlv_id=24294
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 22:47,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13938_f1_ROAR Day - Launch (Sentinel Society),10/31/2024 12:37,http://give.rit.edu/roar-day-2024/?a=8900109&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=sentinel
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 16:24,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 13:34,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 15:33,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 16:05,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 16:06,http://tigers.rit.edu/site/MessageViewer?em_id=18428.0&dlv_id=24296
13941_f1_ROAR Day - Launch (RIT Alumni),11/1/2024 11:33,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 22:06,http://tigers.rit.edu/site/MessageViewer?em_id=18426.0&dlv_id=24294
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 22:06,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 13:26,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:01,http://tigers.rit.edu/site/MessageViewer?em_id=18443.0&dlv_id=24301
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:31,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 14:44,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 14:18,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 14:18,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:58,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 16:08,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 17:15,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 17:15,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
